s_no	date	depart	arrival	departTime	timeTaken	price
8688	2023-03-23	32	33	12:28	6:57	540850
8689	2023-03-23	6	38	12:57	5:16	352880
8690	2023-03-23	57	47	23:31	5:45	310320
8691	2023-03-23	16	17	19:40	6:43	323120
8692	2023-03-23	4	7	15:50	6:43	283640
8693	2023-03-23	25	69	11:31	5:02	356370
8694	2023-03-23	62	23	10:33	6:28	515430
8695	2023-03-23	54	23	12:57	5:16	353100
8696	2023-03-23	17	49	17:02	6:28	476550
8697	2023-03-23	20	59	18:00	5:45	264720
8698	2023-03-23	58	7	22:04	7:12	302700
8699	2023-03-23	22	39	21:07	6:28	454140
8700	2023-03-23	66	22	23:45	6:28	419580
8701	2023-03-23	23	56	21:07	6:43	427000
8702	2023-03-23	69	11	17:45	6:57	308270
8703	2023-03-23	2	18	17:16	6:14	323180
8704	2023-03-23	46	51	9:50	6:00	307000
8705	2023-03-23	36	52	16:48	7:12	300000
8706	2023-03-23	64	32	15:36	5:16	398640
8707	2023-03-23	19	54	12:14	6:57	481400
8708	2023-03-23	10	3	10:04	5:16	222200
8709	2023-03-23	48	55	14:38	4:48	350400
8710	2023-03-23	21	40	17:45	5:16	226820
8711	2023-03-23	55	61	17:02	6:43	303800
8712	2023-03-23	63	26	19:40	5:45	256800
8713	2023-03-23	31	12	14:24	6:57	361920
8714	2023-03-23	63	38	17:31	4:48	353600
8715	2023-03-23	27	52	16:19	7:12	544500
8716	2023-03-23	29	52	18:43	6:00	450500
8717	2023-03-23	14	38	20:24	6:43	425040
8718	2023-03-23	55	52	10:04	6:57	351190
8719	2023-03-23	28	62	17:31	5:31	285430
8720	2023-03-23	68	41	15:07	4:48	317400
8721	2023-03-23	40	22	16:48	7:12	315300
8722	2023-03-23	68	6	13:12	5:45	414480
8723	2023-03-23	33	64	13:26	5:31	409400
8724	2023-03-23	53	41	23:45	7:12	304800
8725	2023-03-23	58	54	11:02	5:31	356960
8726	2023-03-23	7	64	18:43	6:14	505180
8727	2023-03-23	20	36	17:31	5:31	285430
8728	2023-03-23	37	52	20:24	6:43	425040
8729	2023-03-23	31	54	12:14	5:31	448960
8730	2023-03-23	31	67	9:50	5:45	405840
8731	2023-03-23	30	41	14:09	5:45	459840
8732	2023-03-23	46	11	13:40	6:00	388500
8733	2023-03-23	65	26	12:57	5:16	272360
8734	2023-03-23	17	57	17:02	5:31	404800
8735	2023-03-23	48	18	20:52	7:12	385200
8736	2023-03-23	7	30	19:12	4:48	230000
8737	2023-03-23	53	2	13:12	7:12	325800
8738	2023-03-23	33	63	13:26	5:02	364980
8739	2023-03-23	24	19	17:45	5:16	376860
8740	2023-03-23	44	41	16:48	6:43	416640
8741	2023-03-23	23	33	15:07	4:48	357400
8742	2023-03-23	8	33	10:19	4:48	249600
8743	2023-03-23	33	9	13:26	6:14	303940
8744	2023-03-23	2	25	10:33	5:31	442290
8745	2023-03-23	6	26	18:14	5:02	224910
8746	2023-03-23	15	68	15:36	5:02	357210
8747	2023-03-23	67	25	18:28	5:31	361790
8748	2023-03-23	2	23	18:00	6:57	475310
8749	2023-03-23	3	10	19:40	6:43	323120
8750	2023-03-23	45	61	11:16	6:28	270540
8751	2023-03-23	52	55	15:50	5:02	402780
8752	2023-03-23	67	9	15:21	6:00	409750
8753	2023-03-23	43	22	10:19	4:48	310400
8754	2023-03-23	42	40	13:12	7:12	454200
8755	2023-03-23	59	38	21:21	5:31	232760
8756	2023-03-23	32	7	19:40	6:57	442250
8757	2023-03-23	38	57	23:16	6:28	495990
8758	2023-03-23	65	30	19:26	6:28	486270
8759	2023-03-23	23	62	12:28	6:28	535950
8760	2023-03-23	70	49	19:55	6:57	453270
8761	2023-03-23	1	3	15:07	6:43	459200
8762	2023-03-23	7	27	19:12	6:43	460880
8763	2023-03-23	40	44	22:48	6:57	318710
8764	2023-03-23	43	53	18:00	6:28	380430
8765	2023-03-23	9	61	21:50	5:45	437760
8766	2023-03-23	21	17	18:57	5:16	272360
8767	2023-03-23	28	53	15:21	6:57	539400
8768	2023-03-23	35	21	16:19	6:57	578550
8769	2023-03-23	33	61	16:48	6:28	393390
8770	2023-03-23	19	50	16:19	6:14	296660
8771	2023-03-23	70	67	18:00	6:14	283400
8772	2023-03-23	47	54	10:33	4:48	283800
8773	2023-03-23	47	26	16:19	5:16	363000
8774	2023-03-23	48	46	23:16	5:02	223230
8775	2023-03-23	59	23	22:33	5:31	292790
8776	2023-03-23	60	11	13:40	5:16	302060
8777	2023-03-23	66	35	17:02	5:16	436920
8778	2023-03-23	20	63	22:19	6:43	329000
8779	2023-03-23	62	61	18:28	6:00	354000
8780	2023-03-23	60	57	23:02	6:14	284440
8781	2023-03-23	45	33	15:21	5:02	240240
8782	2023-03-23	33	53	19:40	6:28	336420
8783	2023-03-23	43	40	22:19	6:00	421500
8784	2023-03-23	62	1	20:52	5:16	232980
8785	2023-03-23	28	44	10:48	7:12	447900
8786	2023-03-23	3	19	15:36	4:48	241200
8787	2023-03-23	66	58	12:28	6:28	535950
8788	2023-03-23	46	67	16:19	6:00	406250
8789	2023-03-23	67	36	21:36	5:16	424820
8790	2023-03-23	34	19	22:19	6:28	486270
8791	2023-03-23	4	19	17:02	5:16	436920
8792	2023-03-24	17	69	9:50	5:02	279510
8793	2023-03-24	19	30	12:28	5:02	212310
8794	2023-03-24	61	69	10:19	5:16	348700
8795	2023-03-24	20	58	16:48	4:48	302400
8796	2023-03-24	21	43	15:36	5:16	292380
8797	2023-03-24	62	59	15:50	6:28	284580
8798	2023-03-24	70	32	12:14	5:16	379940
8799	2023-03-24	70	65	11:31	6:57	492710
8800	2023-03-24	26	55	13:40	6:57	454430
8801	2023-03-24	15	16	14:38	5:16	273020
8802	2023-03-24	47	10	15:50	5:02	305760
8803	2023-03-24	36	24	11:16	4:48	349600
8804	2023-03-24	58	17	10:19	5:45	368880
8805	2023-03-24	60	32	17:02	6:57	305080
8806	2023-03-24	36	30	10:04	5:31	330740
8807	2023-03-24	52	1	21:36	5:31	310960
8808	2023-03-24	68	39	22:33	5:45	286320
8809	2023-03-24	12	53	10:04	6:43	354760
8810	2023-03-24	43	70	16:19	6:28	481410
8811	2023-03-24	69	70	23:31	6:57	308850
8812	2023-03-24	46	22	18:14	6:43	477960
8813	2023-03-24	70	3	12:14	6:28	464130
8814	2023-03-24	30	22	13:12	7:12	577800
8815	2023-03-24	16	63	10:04	6:57	454140
8816	2023-03-24	20	63	20:38	4:48	389800
8817	2023-03-24	17	29	23:45	6:00	363750
8818	2023-03-24	1	37	13:55	5:02	360990
8819	2023-03-24	60	68	15:07	5:16	251900
8820	2023-03-24	28	43	22:33	6:14	320320
8821	2023-03-24	53	44	16:19	5:31	359260
8822	2023-03-24	52	57	22:33	6:00	357250
8823	2023-03-24	11	54	20:09	7:12	346200
8824	2023-03-24	58	65	12:28	5:31	405950
8825	2023-03-24	54	13	11:16	6:14	352820
8826	2023-03-24	29	10	12:43	5:16	440000
8827	2023-03-24	12	61	19:55	6:57	453270
8828	2023-03-24	70	50	19:12	5:31	424580
8829	2023-03-24	25	46	18:28	6:28	335070
8830	2023-03-24	1	68	12:14	6:14	299520
8831	2023-03-24	50	68	10:19	6:43	400680
8832	2023-03-24	38	54	21:07	6:00	374500
8833	2023-03-24	35	1	16:19	7:12	544500
8834	2023-03-24	2	70	21:07	6:43	446880
8835	2023-03-24	59	1	12:43	5:45	259200
8836	2023-03-24	17	10	11:31	6:14	265980
8837	2023-03-24	2	12	17:31	6:14	309400
8838	2023-03-24	25	35	14:38	5:02	381360
8839	2023-03-24	54	2	22:48	5:02	318150
8840	2023-03-24	29	31	11:02	6:28	513000
8841	2023-03-24	10	30	10:33	6:43	511280
8842	2023-03-24	20	54	10:48	6:57	331760
8843	2023-03-24	53	67	17:45	5:31	398360
8844	2023-03-24	1	41	13:55	5:45	355920
8845	2023-03-24	10	24	11:31	6:00	321750
8846	2023-03-24	55	63	22:04	5:45	387120
8847	2023-03-24	51	19	11:45	7:12	509700
8848	2023-03-24	70	30	16:04	6:14	283920
8849	2023-03-24	42	55	12:14	6:14	283920
8850	2023-03-24	38	21	16:19	6:43	474040
8851	2023-03-24	12	66	23:16	5:02	333690
8852	2023-03-24	70	10	22:33	5:45	316080
8853	2023-03-24	3	57	12:14	7:12	408300
8854	2023-03-24	13	11	12:00	6:00	302000
8855	2023-03-24	3	63	11:16	6:57	392660
8856	2023-03-24	32	63	19:40	6:00	413250
8857	2023-03-24	65	58	16:04	6:43	354200
8858	2023-03-24	28	46	18:00	4:48	394200
8859	2023-03-24	6	4	11:31	6:28	388800
8860	2023-03-24	61	62	12:28	6:14	507780
8861	2023-03-24	45	46	19:55	5:16	283580
8862	2023-03-24	41	29	13:26	6:00	374000
8863	2023-03-24	44	33	20:38	5:02	363720
8864	2023-03-24	50	17	14:24	4:48	256600
8865	2023-03-24	29	46	10:48	7:12	315600
8866	2023-03-24	56	10	14:24	5:02	356580
8867	2023-03-24	24	4	10:19	6:14	345800
8868	2023-03-24	64	62	22:19	7:12	402900
8869	2023-03-24	60	9	22:33	6:43	493920
8870	2023-03-24	6	60	22:48	5:02	213360
8871	2023-03-24	26	28	11:02	6:28	513000
8872	2023-03-24	40	59	19:40	6:00	413250
8873	2023-03-24	18	51	10:19	4:48	310400
8874	2023-03-24	27	37	18:28	5:16	256520
8875	2023-03-24	48	30	12:57	5:16	265320
8876	2023-03-24	16	52	18:00	6:00	425000
8877	2023-03-24	65	34	15:07	5:02	264810
8878	2023-03-24	60	61	21:21	6:57	310300
8879	2023-03-24	39	26	18:14	5:02	297990
8880	2023-03-24	42	33	17:31	6:14	309400
8881	2023-03-24	43	2	12:00	6:00	326000
8882	2023-03-24	40	35	23:16	5:02	290850
8883	2023-03-24	14	18	16:04	6:57	572460
8884	2023-03-24	1	39	16:19	6:14	389480
8885	2023-03-24	35	66	11:31	5:31	244720
8886	2023-03-24	22	57	17:02	5:02	306600
8887	2023-03-24	58	30	22:48	4:48	243400
8888	2023-03-24	58	36	12:43	5:45	479520
8889	2023-03-24	6	40	18:14	6:43	436240
8890	2023-03-24	20	12	23:02	5:31	327060
8891	2023-03-24	58	11	23:16	5:45	248400
8892	2023-03-24	30	12	18:00	6:28	380430
8893	2023-03-24	60	5	16:19	5:31	359260
8894	2023-03-24	62	52	15:50	5:45	434640
8895	2023-03-24	70	54	15:36	5:31	452410
8896	2023-03-24	32	5	15:50	5:02	315210
8897	2023-03-24	53	37	22:04	5:02	410130
8898	2023-03-24	69	57	18:28	6:43	381640
8899	2023-03-24	33	32	20:38	6:14	294840
8900	2023-03-24	38	53	13:26	4:48	377200
8901	2023-03-24	7	22	13:26	6:28	478440
8902	2023-03-24	54	69	22:04	6:57	502570
8903	2023-03-24	59	66	21:36	5:45	469440
8904	2023-03-24	43	48	14:09	7:12	478500
8905	2023-03-24	30	1	23:02	5:31	339940
8906	2023-03-24	30	19	17:02	6:28	510300
8907	2023-03-24	60	57	18:57	5:45	339360
8908	2023-03-24	53	66	23:45	6:00	485500
8909	2023-03-24	59	10	17:02	5:16	312840
8910	2023-03-24	65	40	12:57	7:12	414900
8911	2023-03-24	51	61	13:26	6:14	303940
8912	2023-03-24	10	1	17:31	7:12	544500
8913	2023-03-24	35	53	12:43	5:16	434500
8914	2023-03-24	39	66	21:21	6:28	330750
8915	2023-03-24	16	21	19:55	6:43	328720
8916	2023-03-24	23	68	11:16	7:12	489300
8917	2023-03-24	24	23	20:52	7:12	385200
8918	2023-03-24	7	29	23:16	5:16	333740
8919	2023-03-24	25	38	15:07	6:00	313000
8920	2023-03-24	68	54	21:50	6:57	428620
8921	2023-03-24	15	28	16:48	5:45	250080
8922	2023-03-24	17	4	14:38	7:12	551100
8923	2023-03-24	49	67	17:02	6:00	381500
8924	2023-03-24	14	2	15:36	5:31	452410
8925	2023-03-24	43	31	23:16	5:02	223230
8926	2023-03-24	28	5	15:07	6:28	531630
8927	2023-03-24	66	19	15:50	4:48	219400
8928	2023-03-24	4	5	13:12	7:12	539700
8929	2023-03-24	63	27	14:24	6:57	361920
8930	2023-03-24	16	5	15:36	5:16	265760
8931	2023-03-24	43	1	17:02	6:28	510300
8932	2023-03-24	28	34	16:19	5:45	303360
8933	2023-03-24	42	22	15:36	5:16	300740
8934	2023-03-24	70	59	23:16	6:28	407970
8935	2023-03-24	51	22	20:09	7:12	346200
8936	2023-03-24	6	28	10:33	6:43	536200
8937	2023-03-24	14	29	22:33	6:57	347710
8938	2023-03-24	59	17	21:07	5:02	399210
8939	2023-03-24	42	10	18:00	5:45	370560
8940	2023-03-24	43	18	21:21	6:43	500640
8941	2023-03-24	56	21	15:07	5:45	479040
8942	2023-03-24	26	7	11:31	6:57	492710
8943	2023-03-24	24	41	18:28	6:57	304790
8944	2023-03-24	54	4	15:21	6:00	323750
8945	2023-03-24	62	49	17:16	6:14	323180
8946	2023-03-24	30	46	21:36	5:16	424820
8947	2023-03-24	32	64	16:48	5:45	254880
8948	2023-03-24	69	49	18:14	6:14	391040
8949	2023-03-24	22	19	18:28	5:16	256520
8950	2023-03-24	45	10	14:38	5:16	272580
8951	2023-03-24	35	68	15:50	5:16	311520
8952	2023-03-24	56	52	22:19	6:57	395850
8953	2023-03-24	58	25	18:00	6:00	285000
8954	2023-03-24	45	14	23:02	6:00	411500
8955	2023-03-24	19	6	10:19	7:12	599100
8956	2023-03-24	69	36	15:36	6:28	375570
8957	2023-03-25	45	34	10:04	6:57	491840
8958	2023-03-25	11	41	19:26	6:43	304360
8959	2023-03-25	33	51	11:31	5:02	356370
8960	2023-03-25	22	1	17:45	6:00	363250
8961	2023-03-25	62	44	10:04	5:45	301200
8962	2023-03-25	5	30	21:50	6:57	401070
8963	2023-03-25	45	55	9:50	5:02	276780
8964	2023-03-25	39	35	18:28	6:00	354000
8965	2023-03-25	47	9	11:02	6:14	374660
8966	2023-03-25	12	35	16:48	6:43	416640
8967	2023-03-25	1	25	16:33	7:12	586800
8968	2023-03-25	20	31	21:21	6:28	423900
8969	2023-03-25	5	36	13:55	5:16	438240
8970	2023-03-25	2	37	23:16	5:02	290850
8971	2023-03-25	23	19	10:04	6:57	327990
8972	2023-03-25	70	50	11:45	4:48	323400
8973	2023-03-25	37	48	16:04	5:02	289800
8974	2023-03-25	24	11	17:31	6:14	454480
8975	2023-03-25	2	21	15:50	7:12	409800
8976	2023-03-25	12	11	22:19	6:43	368200
8977	2023-03-25	48	67	16:04	7:12	424800
8978	2023-03-25	20	33	22:48	4:48	372800
8979	2023-03-25	49	63	12:57	5:45	456960
8980	2023-03-25	27	17	12:28	7:12	402900
8981	2023-03-25	49	10	16:48	6:43	474320
8982	2023-03-25	66	2	18:00	6:57	374970
8983	2023-03-25	54	14	10:48	6:43	357000
8984	2023-03-25	44	50	12:43	5:16	246620
8985	2023-03-25	43	53	11:02	6:00	373500
8986	2023-03-25	19	5	16:33	6:57	552160
8987	2023-03-25	61	58	21:36	5:16	317240
8988	2023-03-25	53	13	17:16	6:43	516880
8989	2023-03-25	22	47	18:57	6:57	383670
8990	2023-03-25	68	57	11:45	4:48	272600
8991	2023-03-25	35	49	17:45	5:02	301350
8992	2023-03-25	10	49	11:45	6:57	290580
8993	2023-03-25	27	60	23:02	5:31	339940
8994	2023-03-25	67	51	14:38	5:16	273020
8995	2023-03-25	37	44	12:00	6:43	352800
8996	2023-03-25	35	62	15:50	5:02	402780
8997	2023-03-25	14	63	17:16	6:14	290940
8998	2023-03-25	59	10	16:04	6:43	359240
8999	2023-03-25	19	28	12:28	5:31	410780
9000	2023-03-25	54	60	20:24	5:31	411240
9001	2023-03-25	38	57	22:04	6:43	527520
9002	2023-03-25	28	33	20:09	5:16	438900
9003	2023-03-25	40	58	18:28	5:31	244720
9004	2023-03-25	1	7	17:02	5:45	451920
9005	2023-03-25	61	60	19:55	5:02	398160
9006	2023-03-25	65	42	21:36	5:02	232050
9007	2023-03-25	13	19	18:57	4:48	332200
9008	2023-03-25	67	9	9:50	5:16	246400
9009	2023-03-25	27	4	21:50	6:57	428620
9010	2023-03-25	67	35	10:04	6:43	379120
9011	2023-03-25	44	69	16:48	5:16	314820
9012	2023-03-25	21	70	14:52	6:57	475310
9013	2023-03-25	38	18	15:50	5:31	269330
9014	2023-03-25	24	62	20:24	6:00	294250
9015	2023-03-25	10	16	10:48	5:45	440880
9016	2023-03-25	68	24	14:52	5:31	425270
9017	2023-03-25	52	53	14:38	6:57	427750
9018	2023-03-25	3	37	19:12	5:31	272090
9019	2023-03-25	65	29	17:16	5:45	369360
9020	2023-03-25	39	47	18:00	4:48	386600
9021	2023-03-25	49	15	18:28	5:45	415680
9022	2023-03-25	28	12	12:28	6:43	301280
9023	2023-03-25	17	58	13:26	5:31	288650
9024	2023-03-25	33	31	15:50	6:43	283640
9025	2023-03-25	30	53	22:04	5:31	341320
9026	2023-03-25	7	54	11:02	6:14	301340
9027	2023-03-25	54	43	18:00	5:45	301200
9028	2023-03-25	30	48	11:31	5:16	239580
9029	2023-03-25	44	52	23:31	6:14	360620
9030	2023-03-25	58	15	22:33	5:02	250530
9031	2023-03-25	18	69	14:24	7:12	392700
9032	2023-03-25	17	35	14:09	6:00	473000
9033	2023-03-25	58	25	11:45	6:14	385580
9034	2023-03-25	44	35	10:48	6:57	439350
9035	2023-03-25	29	3	13:55	6:57	569850
9036	2023-03-25	10	25	11:02	6:28	283770
9037	2023-03-25	13	24	12:14	7:12	552300
9038	2023-03-25	70	53	11:45	7:12	364800
9039	2023-03-25	47	38	20:09	4:48	258600
9040	2023-03-25	69	21	21:21	6:28	331290
9041	2023-03-25	43	27	19:55	6:43	328720
9042	2023-03-25	8	1	22:33	6:00	271250
9043	2023-03-25	8	20	18:00	4:48	326000
9044	2023-03-25	21	20	12:00	6:43	371000
9045	2023-03-25	40	9	19:12	5:16	421740
9046	2023-03-25	11	24	10:48	4:48	267000
9047	2023-03-25	68	5	15:07	4:48	357400
9048	2023-03-25	5	37	22:04	7:12	372900
9049	2023-03-25	28	42	18:00	6:43	287560
9050	2023-03-25	61	28	22:19	5:02	330120
9051	2023-03-25	3	61	20:09	6:57	395270
9052	2023-03-25	61	37	16:04	5:31	443440
9053	2023-03-25	22	43	18:00	6:00	337750
9054	2023-03-25	29	2	18:57	5:31	252540
9055	2023-03-25	26	4	22:33	5:45	450720
9056	2023-03-25	67	13	10:04	6:57	491840
9057	2023-03-25	68	13	20:24	6:00	256250
9058	2023-03-25	9	45	19:26	5:31	284740
9059	2023-03-25	12	16	13:55	6:00	362000
9060	2023-03-25	64	26	19:26	6:43	446040
9061	2023-03-25	52	49	23:45	6:00	363750
9062	2023-03-25	66	27	17:16	6:43	448560
9063	2023-03-25	68	52	14:24	6:14	307580
9064	2023-03-25	47	8	17:02	5:16	383900
9065	2023-03-25	21	56	19:40	5:16	413380
9066	2023-03-25	31	70	16:48	6:00	275250
9067	2023-03-25	41	63	13:55	6:57	332340
9068	2023-03-25	62	5	10:33	6:43	536200
9069	2023-03-25	43	34	18:00	4:48	304600
9070	2023-03-25	22	50	17:02	6:43	503720
9071	2023-03-25	10	57	14:09	5:31	377200
9072	2023-03-25	48	32	23:16	6:28	495990
9073	2023-03-25	37	57	15:21	7:12	382800
9074	2023-03-25	35	65	16:33	6:43	516040
9075	2023-03-25	69	66	10:33	4:48	289000
9076	2023-03-25	44	43	20:09	4:48	302600
9077	2023-03-25	35	45	16:48	7:12	300000
9078	2023-03-25	17	51	19:12	5:31	424580
9079	2023-03-25	53	6	12:14	6:14	299520
9080	2023-03-25	42	4	20:38	4:48	342800
9081	2023-03-25	25	46	22:48	5:02	213360
9082	2023-03-25	41	9	22:19	6:43	351680
9083	2023-03-25	31	8	19:12	5:31	424580
9084	2023-03-25	13	50	10:19	5:16	312620
9085	2023-03-25	65	52	18:00	5:31	408250
9086	2023-03-25	60	39	19:26	5:16	383680
9087	2023-03-25	10	9	18:14	6:57	338140
9088	2023-03-25	42	36	23:02	6:00	346500
9089	2023-03-25	47	67	11:02	5:16	286440
9090	2023-03-25	36	17	10:04	6:28	411750
9091	2023-03-25	14	45	10:33	6:28	515430
9092	2023-03-25	62	68	22:04	5:16	273020
9093	2023-03-25	48	14	10:04	6:43	354760
9094	2023-03-25	6	20	22:04	7:12	507600
9095	2023-03-25	26	23	15:50	6:00	449250
9096	2023-03-25	52	11	10:48	5:45	463680
9097	2023-03-25	7	6	15:50	7:12	351000
9098	2023-03-25	70	22	14:38	5:02	416850
9099	2023-03-25	68	58	18:14	6:43	477960
9100	2023-03-25	42	3	19:55	5:02	398160
9101	2023-03-25	15	57	16:19	5:16	363000
9102	2023-03-25	40	53	12:14	6:14	331240
9103	2023-03-25	69	14	13:55	4:48	330800
9104	2023-03-25	53	62	9:50	7:12	591600
9105	2023-03-25	32	21	13:40	5:31	286350
9106	2023-03-25	35	24	23:45	4:48	370800
9107	2023-03-25	13	6	21:07	5:31	294630
9108	2023-03-25	31	45	10:48	6:57	331760
9109	2023-03-25	11	8	13:55	6:57	293770
9110	2023-03-25	6	68	19:40	6:57	442250
9111	2023-03-25	58	47	12:00	6:00	491500
9112	2023-03-25	19	51	14:52	4:48	354800
9113	2023-03-25	47	51	12:14	5:31	251620
9114	2023-03-25	53	42	12:00	5:31	446430
9115	2023-03-25	65	2	14:24	6:57	363080
9116	2023-03-25	11	5	13:26	5:31	452870
9117	2023-03-25	29	63	18:28	6:43	381640
9118	2023-03-25	67	1	20:52	6:43	446040
9119	2023-03-25	64	54	16:04	7:12	462600
9120	2023-03-25	25	8	18:28	6:00	354000
9121	2023-03-25	9	3	21:36	5:45	469440
9122	2023-03-25	54	44	15:21	5:16	372680
9123	2023-03-25	45	12	18:43	7:12	532500
9124	2023-03-25	60	48	17:16	6:00	266500
9125	2023-03-25	20	32	22:19	6:00	421500
9126	2023-03-25	54	17	17:31	5:16	404140
9127	2023-03-25	6	65	21:21	6:14	460980
9128	2023-03-25	35	55	11:02	5:45	386400
9129	2023-03-25	63	51	13:26	6:43	549080
9130	2023-03-25	25	4	14:38	4:48	225000
9131	2023-03-25	9	38	11:02	6:43	413280
9132	2023-03-25	35	22	21:36	5:31	332580
9133	2023-03-25	44	6	18:00	6:00	285000
9134	2023-03-25	12	36	14:38	6:57	484590
9135	2023-03-25	2	28	14:09	5:45	452160
9136	2023-03-25	64	13	16:19	5:16	363000
9137	2023-03-26	34	54	17:02	6:00	314000
9138	2023-03-26	48	42	18:43	6:00	252000
9139	2023-03-26	38	20	19:55	5:45	299520
9140	2023-03-26	2	27	9:50	5:45	405840
9141	2023-03-26	67	56	12:00	6:14	304200
9142	2023-03-26	41	17	11:45	7:12	550800
9143	2023-03-26	40	55	20:38	6:14	421980
9144	2023-03-26	53	23	14:09	7:12	478500
9145	2023-03-26	28	3	17:02	5:45	244800
9146	2023-03-26	10	61	21:36	5:16	284900
9147	2023-03-26	15	31	19:12	5:31	424580
9148	2023-03-26	61	53	20:38	4:48	237400
9149	2023-03-26	31	28	10:19	6:28	473580
9150	2023-03-26	32	54	10:04	6:14	483340
9151	2023-03-26	46	48	10:48	6:57	439350
9152	2023-03-26	56	19	20:38	5:16	358160
9153	2023-03-26	12	38	17:02	7:12	438300
9154	2023-03-26	37	12	21:36	7:12	456000
9155	2023-03-26	38	32	10:19	6:14	345800
9156	2023-03-26	53	67	23:45	6:28	360450
9157	2023-03-26	39	30	23:31	5:16	425040
9158	2023-03-26	68	6	22:04	5:45	387120
9159	2023-03-26	26	47	17:02	5:02	292530
9160	2023-03-26	21	69	17:16	4:48	262600
9161	2023-03-26	53	20	15:21	5:02	373800
9162	2023-03-26	25	48	15:50	5:02	402780
9163	2023-03-26	70	12	19:12	6:57	365110
9164	2023-03-26	69	16	21:07	6:14	500240
9165	2023-03-26	56	66	16:04	6:00	494250
9166	2023-03-26	56	62	11:16	6:14	300300
9167	2023-03-26	13	17	10:33	6:28	361800
9168	2023-03-26	46	19	16:04	6:43	523880
9169	2023-03-26	2	4	20:09	6:57	558830
9170	2023-03-26	2	47	12:57	5:31	362710
9171	2023-03-26	63	55	19:40	6:00	341000
9172	2023-03-26	34	52	18:00	6:57	510110
9173	2023-03-26	19	53	13:26	4:48	291600
9174	2023-03-26	32	49	11:02	6:14	267020
9175	2023-03-26	63	54	21:21	6:28	499230
9176	2023-03-26	65	18	19:26	6:00	303000
9177	2023-03-26	18	45	12:43	5:31	393530
9178	2023-03-26	34	36	21:21	6:00	314500
9179	2023-03-26	54	57	19:40	6:28	336420
9180	2023-03-26	9	37	18:57	6:14	474240
9181	2023-03-26	32	50	15:36	4:48	305600
9182	2023-03-26	29	23	17:16	6:43	287840
9183	2023-03-26	69	43	19:26	5:16	383680
9184	2023-03-26	70	40	15:21	6:28	454950
9185	2023-03-26	69	17	15:50	5:16	278520
9186	2023-03-26	10	26	10:48	6:28	508680
9187	2023-03-26	68	11	21:36	6:57	318420
9188	2023-03-26	47	53	21:36	7:12	346200
9189	2023-03-26	39	28	20:24	7:12	483600
9190	2023-03-26	17	22	22:48	5:31	277150
9191	2023-03-26	7	67	11:02	6:28	490050
9192	2023-03-26	41	14	16:48	7:12	300000
9193	2023-03-26	44	32	21:21	7:12	546900
9194	2023-03-26	27	61	11:16	5:31	283360
9195	2023-03-26	26	50	21:50	6:57	419050
9196	2023-03-26	14	21	14:09	5:31	377200
9197	2023-03-26	44	40	12:14	4:48	399600
9198	2023-03-26	49	52	10:33	4:48	205200
9199	2023-03-26	26	55	21:21	5:16	395340
9200	2023-03-26	68	53	17:31	5:16	293700
9201	2023-03-26	8	37	16:33	6:43	400400
9202	2023-03-26	59	49	17:02	6:28	294030
9203	2023-03-26	10	20	15:50	6:57	429490
9204	2023-03-26	55	60	17:02	5:16	436920
9205	2023-03-26	57	35	17:31	7:12	364800
9206	2023-03-26	60	26	14:52	7:12	563700
9207	2023-03-26	1	53	19:26	6:00	303000
9208	2023-03-26	66	13	20:24	6:57	352640
9209	2023-03-26	39	52	18:00	6:14	395200
9210	2023-03-26	21	31	10:04	5:31	277840
9211	2023-03-26	19	12	16:04	6:43	523880
9212	2023-03-26	47	41	21:50	4:48	313200
9213	2023-03-26	20	9	11:31	7:12	550200
9214	2023-03-26	14	1	13:26	6:43	309120
9215	2023-03-26	65	32	17:02	6:57	486620
9216	2023-03-26	36	5	19:26	6:28	456300
9217	2023-03-26	25	37	13:55	6:28	390420
9218	2023-03-26	57	38	21:36	6:28	309150
9219	2023-03-26	41	70	9:50	4:48	308800
9220	2023-03-26	51	39	18:28	5:45	294960
9221	2023-03-26	9	40	19:40	5:45	329520
9222	2023-03-26	64	67	21:36	6:14	492440
9223	2023-03-26	65	27	17:02	5:16	366080
9224	2023-03-26	16	56	11:31	6:00	412500
9225	2023-03-26	68	24	17:45	6:57	308270
9226	2023-03-26	55	25	21:50	5:02	280350
9227	2023-03-26	13	57	9:50	6:00	295750
9228	2023-03-26	5	63	21:50	5:02	295680
9229	2023-03-26	17	57	21:36	6:28	451440
9230	2023-03-26	54	61	17:02	6:43	503720
9231	2023-03-26	42	65	21:07	6:28	530820
9232	2023-03-26	4	1	13:55	6:28	390420
9233	2023-03-26	70	18	20:24	6:43	440440
9234	2023-03-26	67	32	22:19	6:14	347880
9235	2023-03-26	47	18	21:50	5:45	445920
9236	2023-03-26	49	14	10:33	5:16	426140
9237	2023-03-26	35	59	20:09	6:43	287280
9238	2023-03-26	58	62	12:28	5:02	361830
9239	2023-03-26	70	66	12:28	6:43	379680
9240	2023-03-26	4	27	20:52	5:16	300740
9241	2023-03-26	33	60	21:36	5:16	264440
9242	2023-03-26	65	49	13:40	6:43	280280
9243	2023-03-26	14	19	10:04	5:45	387360
9244	2023-03-26	61	8	11:16	6:43	314160
9245	2023-03-26	19	38	17:02	7:12	421800
9246	2023-03-26	26	35	10:19	6:43	400680
